"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.26806616","55.27115966","55.24644393","55.21810077","55.18626868","55.15126174","55.11252136","55.07018233","55.02438402","54.97528262","54.92247685","54.86629665","55.20873295","55.56673972","55.9399014","56.32891798","56.73353706","57.15407412","57.59065733","58.04326337","58.51187913","",
"Bulgarie","BGR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.70540315","90.21898765","90.73270674","91.24657437","91.76059646","92.27478152","92.78912135","93.30364094","93.81832551","94.33319304","94.84824427","95.36347666","95.87894016","96.39465651","96.91061853","97.25240995","97.3241403","97.39650613","97.46948892","97.54309929","97.61733619","",
"Bahreïn","BHR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.83391818","98.84970743","98.86549794","98.88128971","98.89708273","98.912877","98.92867253","98.94446932","98.95315742","98.96051998","98.96788255","98.97524511","98.98260767","98.98326213","98.98326213","98.98326213","98.98326213","98.98326213","98.98326213","98.98326213","98.98326213","",
"Bahamas","BHS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnie-Herzégovine","BIH","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.34998048","87.4727233","87.59461881","87.71558451","87.83569108","87.95482806","88.07303224","88.19036545","88.30676002","88.42221582","88.53673307","88.65033659","88.70229233","88.79768007","88.81718515","88.82512752","88.83335622","88.84189492","88.85069593","88.8597832","88.86918054","",
"Bélarus","BLR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.61114741","80.79672499","80.98077061","81.16290483","82.52754713","83.85957469","85.15943487","86.42759492","87.6647303","88.87068173","90.05490204","91.20763555","92.32544326","93.40899223","94.45894388","94.48513534","94.51098812","94.53652766","94.56172932","94.58659114","94.61114668","",
"Belize","BLZ","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermudes","BMU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivie","BOL","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brésil","BRA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.99606802","76.56129687","77.04836801","77.32908456","77.60419859","77.87380706","78.1382912","78.39773752","78.65221598","78.90124496","79.14548167","79.38738202","79.62451905","80.41174261","81.19584995","81.97630358","82.69040002","83.52582053","84.2947419","85.06008273","85.76566655","",
"Barbade","BRB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunéi Darussalam","BRN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhoutan","BTN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.71132217","29.25476335","29.79854331","30.34238931","30.8862829","31.41844539","31.84878399","32.27668316","32.70204262","33.12405492","33.54312059","33.95914771","34.36864461","34.77122369","35.16674204","35.5552871","35.8916993","36.1630326","36.32677797","36.48847773","36.64769794","",
"Botswana","BWA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"République centrafricaine","CAF","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.530864518","8.396017186","8.261703498","8.127788852","7.994275497","7.863782106","7.73617214","7.611429614","7.489292848","7.369627735","7.2524134","7.137399584","7.024562304","6.913763762","6.804762263","6.697531026","6.592035289","6.487937575","6.385207015","6.283710956","6.183318229","",
"Canada","CAN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.16674099","98.17581078","98.17794617","98.1801028","98.18224134","98.24079534","98.29946776","98.35997369","98.41990954","98.47926264","98.53806358","98.59599042","98.65168006","98.70725106","98.76270793","98.81806216","98.87330686","98.92850562","98.98362633","99.03861451","99.03894727","",
"Europe centrale et les pays baltes","CEB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0925292548205","89.4267073866667","89.7839189220845","90.4833444107102","90.8419124456574","91.2615857942104","91.6832711964836","92.0744901152412","92.4505713848018","92.8269562208446","93.1805227190115","93.4699434103081","93.7687622574531","94.0453601369443","94.2961967760426","94.3284459538681","",
"Suisse","CHE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.24814958","94.24815119","94.24815278","94.24814961","94.24815119","94.24814963","94.24815428","94.24815272","94.24814968","94.2481497","94.24815119","94.24815119","94.24815119","94.24815119","94.248154","94.24815119","94.24815394","94.24815119","94.24815119","94.24815119","94.24815385","",
"Îles Anglo-Normandes","CHI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.975","91.975","91.975","91.975","91.975","91.975","91.975","91.975","91.975","","","","",
"Chili","CHL","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.09302425","92.59391052","93.07063436","93.47617698","93.88457656","94.29474878","94.70764542","95.12258641","95.54008597","95.95954891","96.380973","96.80474805","97.23040346","97.65809925","98.08776264","98.38247341","98.57763407","98.77024025","98.77136341","98.77136217","98.77136473","",
"Chine","CHN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Côte d'Ivoire","CIV","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2101596","34.25401486","34.29867241","34.3437355","34.3896003","34.43507428","34.48095409","34.52724061","34.57393346","34.62023348","34.66694365","34.71405964","34.76118526","34.80832036","34.85546479","34.90620971","34.95975648","35.01650849","35.0764616","35.13922044","35.20478351","",
"Cameroun","CMR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, République démocratique du","COD","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0009004","10.35226414","10.71188727","11.07988808","11.45637913","11.84267981","12.23959073","12.64733871","13.06551839","13.49497268","13.9352759","14.38730031","14.85060023","15.3253774","15.81219423","16.31091597","16.82175216","17.3445372","17.87984806","18.42751354","18.98772879","",
"Congo, République du","COG","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.42229122","27.58308515","27.78180586","27.98041242","29.57639378","31.19524926","32.83666007","34.5007065","36.18792203","37.89809697","39.63144502","41.38690146","42.42858045","43.01324134","43.59851911","44.18409223","44.76963086","45.35481313","45.53563933","45.7164676","45.89689647","",
"Colombie","COL","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.81058488","69.16243521","69.51044458","69.85462994","70.19455987","70.5302658","70.8617815","71.06397687","71.26051971","71.4514642","71.63641566","71.81544321","71.98906116","72.15687944","72.31897619","72.47583227","72.62751108","72.74865169","72.88915478","72.95185947","73.00935643","",
"Comores","COM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.28844358","76.65721493","77.00994797","77.34683338","77.6679332","77.97325789","78.26337941","78.53848039","78.79901226","79.04505144","79.27733218","79.49611379","79.70135769","79.89395464","80.07479465","80.24477499","80.40470786","80.53079246","80.52559024","80.52068236","80.51604686","",
"Petits états des Caraïbes","CSS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Caïmans","CYM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chypre","CYP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.64257351","95.6425083","95.64254573","95.63506327","95.92948097","96.22385904","96.51820463","96.81251987","97.10678821","97.40102993","97.69523342","97.98940241","98.28353619","98.57761402","98.87163904","99.1655953","99.45949695","99.75333101","99.76518389","99.76519248","99.76517318","",
"République tchèque","CZE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.32186014","96.31792067","96.43583007","96.55406996","96.67268055","96.79166655","96.91102348","97.03072666","97.15082425","97.27128249","97.39212832","97.51333782","97.63557827","97.75822823","97.88044412","97.88072219","97.880998","97.88131644","97.88166401","97.88204972","97.88247054","",
"Allemagne","DEU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.82377818","99.82377579","99.82377579","99.82377579","99.83506134","99.84634449","99.85762525","99.8689132","99.88019395","99.89147711","99.90276026","99.91404342","99.92532657","99.93661213","99.94789288","99.95917842","99.97045681","99.98173998","99.99302315","99.9930255","99.99302783","",
"Djibouti","DJI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominique","DMA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Danemark","DNK","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.89858018","93.8985791","93.89857376","93.89857909","94.31383949","94.72910628","95.14436881","95.5596356","95.97489813","96.39016065","96.7452571","96.74347298","96.74143587","96.73978593","96.73848892","96.73721193","96.73593694","96.73467406","96.73338393","96.73206603","96.73072499","",
"République dominicaine","DOM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algérie","DZA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.07851708","70.64218151","71.19185326","71.72696509","72.24755271","72.75314768","73.24434697","73.72071865","74.18282004","74.62768941","75.0568085","75.469921","75.86762618","76.25014456","75.97178915","75.53437151","75.06853131","74.57496533","73.87983297","73.13974587","72.3814561","",
"Asie de l’Est et Pacifique (hors revenu élevé)","EAP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"de dividende précoce démographique","EAR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique","EAS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe et Asie centrale (hors revenu élevé)","ECA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5969371888879","69.7052691262652","69.916051029727","70.1514274977668","70.8435431160811","71.567744623984","72.314834657294","73.0356290337654","73.7529567998598","74.4935184513331","75.2135164953332","75.9217116469797","76.5497506561204","76.8187623521158","77.0796418373519","77.3249098895942","77.5303746941166","77.7160835271167","77.7955723343882","77.8544557226382","77.9036842787476","",
"Europe et Asie centrale","ECS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8791208010024","86.9930335293607","87.1682529965274","87.3492828235794","87.6918223565842","88.2721397133185","88.6181505721743","88.9615034803947","89.2932354993135","89.6334589533983","89.9731254025305","90.3026196197343","90.6192713531019","90.9225227784393","91.0870129268012","91.2315196021534","91.363311991499","91.4857489990481","91.5686662683315","91.6460147417548","91.683887996299","",
"Équateur","ECU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.20304683","58.75802328","59.26655874","59.74420979","60.2214417","60.69800623","61.17390579","61.64964051","62.12471337","62.59912586","63.0731279","63.53851286","63.99779835","64.45679449","64.91525851","65.37367203","65.83156127","66.18117482","66.3946973","66.60985564","66.8266645","",
"Égypte, République arabe d’","EGY","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zone euro","EMU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0187743242261","97.0889697496224","97.1754344209868","97.2684463962252","97.4185668028617","97.569525124422","97.7198450764628","97.8331284639129","97.9375523452489","98.0380345894447","98.1424199044265","98.2400928411178","98.3345652377134","98.4098361929673","98.4833383446886","98.5524553573301","98.6164578884273","98.6791636025819","98.7305537071412","98.7431350859435","98.7493807796266","",
"Érythrée","ERI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Espagne","ESP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.36729485","99.36800125","99.40219261","99.43706881","99.47214779","99.50739611","99.54283642","99.57845986","99.6142686","99.63069694","99.63345982","99.6362087","99.62511622","99.59836982","99.5714797","99.57406482","99.57668029","99.57931146","99.58196193","99.58464321","99.58733342","",
"Estonie","EST","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.58354369","93.76374813","93.94401239","94.12433646","94.30472033","94.48516402","94.66566751","95.2084326","95.37136357","95.53429142","95.69721121","95.86012132","96.02401971","96.14587898","96.1137049","96.0815323","95.84114798","95.82552261","95.80988512","95.7942355","95.76106635","",
"Éthiopie","ETH","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.975609066","5.362436475","5.535455912","5.726244486","5.935043365","6.161740563","6.406574901","6.674751772","7.022537739","7.389051059","7.775105666","8.179737392","8.603385458","9.039095602","9.492952501","9.964319063","10.45325267","10.95876046","11.48156823","12.02134693","12.57741919","",
"Union européenne","EUU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6770855075112","95.768206872432","95.8758910699858","95.9822958564508","96.1402474157047","95.8364283309048","96.0148238375698","96.1719917574144","96.4627663115936","96.6032380858778","96.7596605125274","96.9000654143872","97.0412046197152","97.1676884483832","97.2930459078909","97.409951353338","97.5198756923842","97.6293318195098","97.7295945375942","97.7952453229188","97.8081834907464","",
"Fragile et les situations de conflit touchées","FCS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8712600118877","23.1176213844595","23.3459720717437","23.5802146010896","24.1156216848467","24.6458499684855","25.1304618180487","","","","","","","","","","","29.7130843777402","30.0182321144154","30.3270961142261","30.5984501892369","",
"Finlande","FIN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.49111032","93.92930489","94.36748845","94.80567972","95.243871","95.68206228","96.12025245","96.55844374","96.99663169","97.43482743","97.87301426","98.31120221","98.74939572","99.1875859","99.6257783","99.63062162","99.63187058","99.63312064","99.63454675","99.6361511","99.63792833","",
"Fidji","FJI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.44197832","96.45019858","96.45825304","96.46615234","96.65429182","96.84229692","97.03018118","97.21793315","97.40557116","97.59309329","97.78049038","97.96775727","98.15490382","98.3419109","98.52676642","98.7072818","98.88779717","99.06831255","99.24882793","99.24883091","99.24882645","",
"Îles Féroé","FRO","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
