"","ABBREVIATION","NICKNAME","SEASON","Points","Tirs Reussis","Tirs Tentees","% Tirs","3 Points Reussis","3 Points Tentes","% 3 Poins","Lancer Franc Reussi","Lancer Franc Tente","% Lancer Franc","Passes Decisives","Rebond Offensif","Rebond Defensif","Rebond","Interception","Contre","Ballons Perdus"
"150","GSW","Warriors",2012,101.36170212766,38.2765957446809,83.5425531914894,45.816885266777,8.1063829787234,20.2127659574468,40.1052631578947,16.7021276595745,21.3297872340426,78.3042394014963,22.3936170212766,10.8829787234043,34.2127659574468,45.0957446808511,6.85106382978723,4.30851063829787,14.9148936170213
"151","GSW","Warriors",2013,104.426966292135,39.3707865168539,85.247191011236,46.1842625543693,9.44943820224719,24.9550561797753,37.8658262044124,16.2359550561798,21.6404494382022,75.0259605399792,23.4044943820225,11.1011235955056,34,45.1011235955056,7.76404494382022,4.93258426966292,15.0898876404494
"152","GSW","Warriors",2014,108.756756756757,40.8198198198198,85.8378378378378,47.5545759865659,10.8288288288288,27.5585585585586,39.2938868911409,16.2882882882883,21.7027027027027,75.0518887505189,26.9189189189189,10.4504504504505,34.1261261261261,44.5765765765766,9.07207207207207,5.96396396396396,14.4774774774775
"153","GSW","Warriors",2015,112.646017699115,41.3716814159292,86.3982300884956,47.8848714534467,12.7699115044248,31.2920353982301,40.8088235294118,17.1327433628319,22.8495575221239,74.9806351665376,27.646017699115,10.0088495575221,35.3185840707965,45.3274336283186,8.30973451327434,5.97345132743363,14.7256637168142
"154","GSW","Warriors",2016,116.22641509434,42.7830188679245,86.8490566037736,49.2613512926352,12.2169811320755,31.7169811320755,38.518738845925,18.4433962264151,23.3301886792453,79.0537808329964,29.7924528301887,9.34905660377358,35.4150943396226,44.7641509433962,9.50943396226415,6.70754716981132,14.5188679245283
"155","GSW","Warriors",2017,112.88785046729,42.5046728971963,85.4485981308411,49.7429727660505,11.2897196261682,29.4859813084112,38.2884310618067,16.588785046729,20.4392523364486,81.1614083219022,28.588785046729,8.74766355140187,35.0841121495327,43.8317757009346,8.00934579439252,7.10280373831776,14.5327102803738
"156","GSW","Warriors",2018,116.697247706422,43.348623853211,89.0366972477064,48.6862442040185,12.8899082568807,33.8532110091743,38.0758807588076,17.1100917431193,21.4311926605505,79.8373287671233,29.1192660550459,9.8256880733945,35.7706422018349,45.5963302752294,7.60550458715596,6.21100917431193,14.0917431192661
"157","GSW","Warriors",2019,106.728571428571,38.5428571428571,88.3571428571429,43.6216653193209,10.6,31.8,33.3333333333333,19.0428571428571,23.5857142857143,80.7389460932768,25.3285714285714,10.1571428571429,32.9571428571429,43.1142857142857,8.41428571428571,4.72857142857143,14.6285714285714
"158","GSW","Warriors",2020,119.675324675325,43.2987012987013,93.9220779220779,46.1006637168141,15.2857142857143,41.3506493506493,36.9660804020101,17.7922077922078,22.6623376623377,78.5100286532952,28.3896103896104,8.50649350649351,36.8181818181818,45.3246753246753,8.64935064935065,5.23376623376623,15.5324675324675
"159","GSW","Warriors",2021,111.495412844037,40.7798165137615,86.7981651376147,46.9823485889441,14.4587155963303,39.6146788990826,36.4983788791107,15.4770642201835,20.1743119266055,76.7166894042747,27.2110091743119,9.77981651376147,35.4954128440367,45.2752293577982,8.77064220183486,4.61467889908257,14.2660550458716
"160","GSW","Warriors",2022,116,42,88.6315789473684,47.3871733966746,15.6842105263158,41.8947368421053,37.4371859296482,16.3157894736842,20.578947368421,79.2838874680307,28.9736842105263,9.68421052631579,33.6052631578947,43.2894736842105,7.02631578947368,4,16.7105263157895
"161","HOU","Rockets",2003,89.4827586206897,33.2988505747126,75.4827586206897,44.1145119537079,6.18390804597701,17.0344827586207,36.302294197031,16.7011494252874,21.7011494252874,76.9597457627119,19.1379310344828,10.2873563218391,32.4252873563218,42.7126436781609,6.73563218390805,5.29885057471264,15.7931034482759
"162","HOU","Rockets",2004,95.2696629213483,34.7303370786517,78.0112359550562,44.5196600892986,6.7752808988764,18.4831460674157,36.6565349544073,19.0337078651685,24.3483146067416,78.1725888324873,20.8876404494382,10.6629213483146,31.3483146067416,42.0112359550562,6.89887640449438,4.70786516853933,13.1348314606742
"163","HOU","Rockets",2005,90.0853658536585,33.0243902439024,76.2439024390244,43.3141394753679,5.71951219512195,17.2439024390244,33.1683168316832,18.3170731707317,24.1463414634146,75.8585858585859,19.2682926829268,10.3536585365854,31.280487804878,41.6341463414634,7.17073170731707,3.90243902439024,13.6707317073171
"164","HOU","Rockets",2006,96.2247191011236,34.9887640449438,79.0449438202247,44.2643923240938,8.48314606741573,23.0224719101124,36.847242557345,17.7640449438202,23.4831460674157,75.6459330143541,20.5730337078652,10.6629213483146,32.5280898876404,43.1910112359551,7.10112359550562,4.1123595505618,13.6516853932584
"165","HOU","Rockets",2007,96.125,36.3181818181818,81.4772727272727,44.5746164574616,7.02272727272727,20.7613636363636,33.8259441707718,16.4659090909091,22.7840909090909,72.2693266832918,21.0227272727273,12.2727272727273,32.1931818181818,44.4659090909091,7.26136363636364,5.14772727272727,12.875
"166","HOU","Rockets",2008,97.4631578947368,35.8,79.1052631578947,45.2561543579508,7.44210526315789,20.1894736842105,36.8613138686131,18.421052631579,23.0315789473684,79.981718464351,19.8210526315789,10.4,32.2421052631579,42.6421052631579,6.61052631578947,4.16842105263158,13.2947368421053
"167","HOU","Rockets",2009,102.378048780488,37.7317073170732,84.4268292682927,44.6916076845298,7.8780487804878,22.4146341463415,35.1468988030468,19.0365853658537,24.6585365853659,77.2007912957468,21.8292682926829,11.8414634146341,30.1341463414634,41.9756097560976,7.10975609756098,3.8780487804878,13.8048780487805
"168","HOU","Rockets",2010,105.914634146341,38.6585365853659,85.0609756097561,45.4480286738351,8.25609756097561,22.4756097560976,36.7335865436788,20.3414634146341,25.4024390243902,80.0768122899664,23.8414634146341,11.7317073170732,31.0853658536585,42.8170731707317,7.08536585365854,4.52439024390244,12.780487804878
"169","HOU","Rockets",2011,98.0909090909091,37.7121212121212,83.9848484848485,44.903481869024,7.24242424242424,20.1515151515152,35.9398496240602,15.4242424242424,19.7121212121212,78.2475019215988,21.2727272727273,11.6515151515152,30.5151515151515,42.1666666666667,7.51515151515152,4.83333333333333,13.8333333333333
"170","HOU","Rockets",2012,105.545454545455,37.8409090909091,82.5909090909091,45.8172812328013,10.6477272727273,29.2159090909091,36.4449630493971,19.2159090909091,25.6022727272727,75.0554815801154,22.8409090909091,11.0681818181818,32.3636363636364,43.4318181818182,8.11363636363636,4.45454545454546,15.7840909090909
"171","HOU","Rockets",2013,107.965909090909,38.2159090909091,81.2840909090909,47.0152383615266,9.40909090909091,26.5113636363636,35.4907843977711,22.125,31,71.3709677419355,21.1931818181818,11.5909090909091,34,45.5909090909091,7.46590909090909,5.57954545454546,15.2386363636364
"172","HOU","Rockets",2014,104.102803738318,36.7570093457944,83.1869158878505,44.1860465116279,10.9719626168224,31.5794392523365,34.7440071026931,19.6168224299065,28.0560747663551,69.9200532978015,21.7663551401869,11.6728971962617,32.392523364486,44.0654205607477,9.4392523364486,4.96261682242991,15.8691588785047
"173","HOU","Rockets",2015,105.810526315789,37.5368421052632,84.2947368421053,44.5304695304695,10.5368421052632,31.0736842105263,33.9092140921409,20.2,29.2631578947368,69.0287769784173,22,11.8736842105263,32,43.8736842105263,10.0315789473684,5.10526315789474,15.5157894736842
"174","HOU","Rockets",2016,114.565656565657,40,87.2020202020202,45.8704969303834,14.0909090909091,39.9191919191919,35.2985829959514,20.4747474747475,26.6161616161616,76.9259962049336,24.4949494949495,10.8888888888889,33.6969696969697,44.5858585858586,8.06060606060606,4.38383838383838,14.4444444444444
"175","HOU","Rockets",2017,110.834951456311,38.2912621359223,84.2330097087379,45.4587367450438,15.1359223300971,42.1941747572816,35.8720662678325,19.1165048543689,24.504854368932,78.0110935023772,21.126213592233,8.92233009708738,34.368932038835,43.2912621359223,8.45631067961165,4.88349514563107,13.0485436893204
"176","HOU","Rockets",2018,113.350515463918,38.9278350515464,86.8144329896907,44.8402802517516,16.1649484536082,45.1237113402062,35.8236234864062,19.3298969072165,24.5567010309278,78.7153652392947,21,10.1340206185567,32.0824742268041,42.2164948453608,8.6701030927835,4.95876288659794,13.1340206185567
"177","HOU","Rockets",2019,116.597826086957,40.1630434782609,89.7282608695652,44.7607510599637,16.054347826087,46.1413043478261,34.793875147232,20.2173913043478,25.5869565217391,79.0144435004248,21.695652173913,9.46739130434782,34.1739130434783,43.6413043478261,8.92391304347826,4.8695652173913,14.5
"178","HOU","Rockets",2020,112.921052631579,40.7105263157895,91.7236842105263,44.3838760579544,14.3815789473684,42.1973684210526,34.081696289367,17.1184210526316,23.1184210526316,74.0466704610131,24.3026315789474,9.5921052631579,34.7894736842105,44.3815789473684,8.01315789473684,5.25,14.8552631578947
"179","HOU","Rockets",2021,109.511627906977,39.2558139534884,86.4186046511628,45.4251883745963,13.3255813953488,38.4651162790698,34.6432889963724,17.6744186046512,24.8953488372093,70.9948622139187,23.4418604651163,9.72093023255814,32.6976744186046,42.4186046511628,7.34883720930233,4.65116279069767,15.8372093023256
"180","HOU","Rockets",2022,110.8,39.6857142857143,88.7428571428571,44.7198969735995,11.8571428571429,34.7714285714286,34.1002465078061,19.5714285714286,25.4571428571429,76.8799102132436,21.7714285714286,13.7714285714286,33.8285714285714,47.6,7.94285714285714,4.77142857142857,16.9142857142857
"181","LAC","Clippers",2003,94.7682926829268,34.3536585365854,80.2317073170732,42.8180574555404,4.01219512195122,12.4878048780488,32.12890625,22.0487804878049,28.0731707317073,78.5403996524761,20.1585365853659,14.0121951219512,29.4634146341463,43.4756097560976,7.24390243902439,4.58536585365854,15.6219512195122
"182","LAC","Clippers",2004,95.6951219512195,35.6585365853659,77.6463414634146,45.9242971572169,2.81707317073171,8.15853658536585,34.5291479820628,21.5609756097561,27.7073170731707,77.8169014084507,23.1463414634146,11.9390243902439,29.9024390243902,41.8414634146341,7.29268292682927,5.13414634146341,14.7682926829268
"183","LAC","Clippers",2005,98.2765957446808,36.9042553191489,78.8510638297872,46.8024824608743,3.65957446808511,10.4893617021277,34.8884381338743,20.8085106382979,26.2021276595745,79.415347137637,20.8191489361702,10.2127659574468,33.1808510638298,43.3936170212766,6.31914893617021,6.1063829787234,13.9468085106383
"184","LAC","Clippers",2006,95.6463414634146,35.1219512195122,77.0487804878049,45.5840455840456,3.82926829268293,11.0121951219512,34.7729789590255,21.5731707317073,27.3780487804878,78.7973273942094,21.4878048780488,10.8292682926829,30.2926829268293,41.1219512195122,7.26829268292683,5.75609756097561,14.4146341463415
"185","LAC","Clippers",2007,93.8048780487805,34.390243902439,78.5975609756098,43.7548487199379,4.26829268292683,13.1585365853659,32.4374420759963,20.7560975609756,26.5609756097561,78.1450872359963,21.1219512195122,9.75609756097561,30.3780487804878,40.1341463414634,6.79268292682927,4.85365853658537,13.7560975609756
"186","LAC","Clippers",2008,95.109756097561,36.0365853658537,81.6585365853659,44.1308243727599,6.52439024390244,18.4512195121951,35.3602115003305,16.5121951219512,22.4268292682927,73.6269711799891,21.0121951219512,10.8536585365854,28.9878048780488,39.8414634146341,6.97560975609756,5.8780487804878,14.2073170731707
"187","LAC","Clippers",2009,95.719512195122,36.609756097561,80.5,45.4779578851689,5.89024390243902,17.7682926829268,33.1503088538092,16.609756097561,22.7682926829268,72.9512587038029,22.0731707317073,11.3048780487805,30.5121951219512,41.8170731707317,6.48780487804878,5.68292682926829,14.9268292682927
"188","LAC","Clippers",2010,98.6463414634146,36.7682926829268,80.4146341463415,45.7233848953594,6.25609756097561,18.5243902439024,33.7722185648453,18.8536585365854,26.6707317073171,70.6904435299497,22.109756097561,11.6463414634146,30.5,42.1463414634146,7.13414634146342,4.90243902439024,15.5243902439024
"189","LAC","Clippers",2011,96.5974025974026,36.5974025974026,80.4415584415584,45.4956409428479,7.55844155844156,21.0519480519481,35.9037631091919,15.8441558441558,23.3636363636364,67.8154530294608,20.4545454545455,11.6363636363636,29.2467532467532,40.8831168831169,8.57142857142857,5.02597402597403,12.5584415584416
"190","LAC","Clippers",2012,100.647727272727,38.3068181818182,80.2272727272727,47.7478753541076,7.52272727272727,21.2159090909091,35.457953936797,16.5113636363636,23.0681818181818,71.576354679803,23.4772727272727,11.2613636363636,30.0568181818182,41.3181818181818,9.26136363636363,5.625,13.7045454545455
"191","LAC","Clippers",2013,108.042105263158,39.1578947368421,82.8526315789474,47.2621013848304,8.54736842105263,24.221052631579,35.2890047805302,21.1789473684211,29,73.0308529945553,24.4842105263158,10.5894736842105,31.9684210526316,42.5578947368421,8.68421052631579,4.77894736842105,13.2
"192","LAC","Clippers",2014,106.298076923077,39.0384615384615,83.3653846153846,46.8281430219147,9.79807692307692,26.625,36.800288912965,18.4230769230769,26.2788461538462,70.1061105012807,24.2980769230769,9.46153846153846,32.9326923076923,42.3942307692308,8.13461538461539,4.96153846153846,12.2115384615385
"193","LAC","Clippers",2015,103.670212765957,38.1063829787234,82.5425531914894,46.1657430081196,9.37234042553191,26.0851063829787,35.9298531810767,18.0851063829787,26.2978723404255,68.7702265372168,22.6063829787234,8.82978723404255,33.3723404255319,42.2021276595745,8.68085106382979,5.47872340425532,12.6063829787234
"194","LAC","Clippers",2016,106.810526315789,38.8421052631579,82.2842105263158,47.2048100294231,9.94736842105263,26.9578947368421,36.8996485747755,19.1789473684211,25.7684210526316,74.4281045751634,22.1684210526316,8.73684210526316,33.5578947368421,42.2947368421053,7.42105263157895,4.0421052631579,12.7473684210526
"195","LAC","Clippers",2017,108.758620689655,40.0114942528736,85,47.0723461798513,9.45977011494253,26.7011494252874,35.4283254412398,19.2758620689655,25.9770114942529,74.2035398230088,22.4137931034483,9.95402298850575,33.7126436781609,43.6666666666667,7.7816091954023,4.42528735632184,14.4712643678161
"196","LAC","Clippers",2018,115.054945054945,41.2087912087912,87.7692307692308,46.9512958557656,10.0549450549451,26.1538461538462,38.4453781512605,22.5824175824176,28.4615384615385,79.3436293436293,24.1538461538462,9.81318681318681,35.6373626373626,45.4505494505495,6.9010989010989,4.67032967032967,13.8571428571429
"197","LAC","Clippers",2019,114.714285714286,41.010989010989,88.5604395604396,46.3084749968979,12.3296703296703,33.6153846153846,36.6786531546257,20.3626373626374,26.010989010989,78.2847486269539,23.3296703296703,10.2857142857143,36.5494505494505,46.8351648351648,7.14285714285714,4.52747252747253,13.8131868131868
"198","LAC","Clippers",2020,114.670212765957,41.5851063829787,87.0212765957447,47.7872860635697,14.3510638297872,35.6595744680851,40.244630071599,17.1489361702128,20.6170212765957,83.1785345717234,24.031914893617,9.38297872340426,34.8617021276596,44.2446808510638,7.08510638297872,4.27659574468085,12.1382978723404
"199","LAC","Clippers",2021,108.068181818182,39.8295454545455,87.4545454545455,45.5431392931393,12.6363636363636,34.125,37.029637029637,15.7727272727273,20,78.8636363636364,23.9772727272727,9.23863636363636,34.875,44.1136363636364,7.35227272727273,5,13.2272727272727
"200","LAC","Clippers",2022,107.888888888889,38.8055555555556,84.6388888888889,45.8483754512635,12.4166666666667,33.5,37.0646766169154,17.8611111111111,23.5833333333333,75.736160188457,22.8611111111111,9.52777777777778,34.8888888888889,44.4166666666667,6.69444444444444,4.94444444444444,15.3611111111111
"201","LAL","Lakers",2003,96.0673076923077,36.1057692307692,79.9519230769231,45.1593505712568,4.55769230769231,13.9903846153846,32.5773195876289,19.2980769230769,28.5192307692308,67.6668914362778,23.5192307692308,11.7788461538462,30.7307692307692,42.5096153846154,8.10576923076923,4.53846153846154,13.0961538461538
"202","LAL","Lakers",2004,98.5975609756098,35.2682926829268,80.7682926829268,43.6660123810962,7.82926829268293,22.0609756097561,35.4892205638474,20.2317073170732,26.0365853658537,77.7049180327869,20.3780487804878,12.4756097560976,30.5609756097561,43.0365853658537,6.18292682926829,4.18292682926829,13.7073170731707
"203","LAL","Lakers",2005,99.5280898876404,36.5842696629214,80.7752808988764,45.2914174433162,6.76404494382023,19.4719101123596,34.7374495095211,19.5955056179775,26.2584269662921,74.6255883611468,20.8314606741573,11.7640449438202,30.438202247191,42.2022471910112,7.56179775280899,4.17977528089888,13.4606741573034
"204","LAL","Lakers",2006,103.034482758621,37.8505747126437,81.5402298850575,46.4195094446011,7.35632183908046,20.9540229885057,35.1069665386725,19.9770114942529,26.7701149425287,74.6243022756548,22.0919540229885,11,30.3563218390805,41.3563218390805,7.22988505747126,5.06896551724138,15.0229885057471
"205","LAL","Lakers",2007,107.330097087379,39.0291262135922,82.2233009708738,47.4672334396033,7.84466019417476,20.8640776699029,37.5988832014891,21.4271844660194,27.9805825242718,76.5787647467037,23.6796116504854,10.5145631067961,32.6990291262136,43.2135922330097,7.81553398058252,5.33009708737864,13.4660194174757
"206","LAL","Lakers",2008,105.933333333333,39.6952380952381,84.1238095238095,47.1866862900487,6.73333333333333,18.4761904761905,36.4432989690722,19.8095238095238,25.9047619047619,76.4705882352941,22.4190476190476,12.1047619047619,31.4095238095238,43.5142857142857,8.56190476190476,5.37142857142857,12.9809523809524
"207","LAL","Lakers",2009,101.561904761905,38.1238095238095,83.2571428571429,45.7904369709449,6.56190476190476,19.4095238095238,33.8076545632973,18.752380952381,24.5904761904762,76.2587141750581,20.7809523809524,12.0666666666667,31.952380952381,44.0190476190476,7.2952380952381,5.17142857142857,12.7619047619048
"208","LAL","Lakers",2010,100.576086956522,37.7717391304348,81.9021739130435,46.1181154611811,6.21739130434783,17.9673913043478,34.6037507562008,18.8152173913043,24.1739130434783,77.8327338129496,21.6304347826087,12.1195652173913,31.5108695652174,43.6304347826087,7.29347826086956,5.14130434782609,12.5326086956522
"209","LAL","Lakers",2011,96.7948717948718,36.551282051282,80.9871794871795,45.1321829982587,5.44871794871795,16.9102564102564,32.221379833207,18.2435897435897,24.0128205128205,75.9743726641751,21.9358974358974,12.4230769230769,33.5769230769231,46,5.88461538461539,5.69230769230769,14.1282051282051
"210","LAL","Lakers",2012,101.418604651163,36.9651162790698,80.8372093023256,45.7278481012658,8.54651162790698,24.2906976744186,35.1842987075156,18.9418604651163,27.4767441860465,68.9377909437156,22,11.3488372093023,33.2325581395349,44.5813953488372,6.96511627906977,5.23255813953488,14.7209302325581
"211","LAL","Lakers",2013,102.951219512195,38.280487804878,85.1219512195122,44.9713467048711,9.4390243902439,24.780487804878,38.0905511811024,16.9512195121951,22.3780487804878,75.7493188010899,24.4634146341463,9.08536585365854,31.9512195121951,41.0365853658537,7.45121951219512,5.4390243902439,14.7926829268293
"212","LAL","Lakers",2014,98.1,37.1666666666667,85.3555555555556,43.5433480864358,6.18888888888889,18.0888888888889,34.2137592137592,17.5777777777778,23.7444444444444,74.0290126345344,21,11.5444444444444,32.0222222222222,43.5666666666667,7.21111111111111,4.51111111111111,12.9111111111111
"213","LAL","Lakers",2015,97.1910112359551,34.9662921348315,84.4157303370787,41.4215360042593,7.73033707865169,24.4157303370787,31.6612977450529,19.5280898876404,25.1460674157303,77.6586237712243,18,10.7078651685393,32.0898876404494,42.7977528089888,7.29213483146067,4.14606741573034,13.0561797752809
"214","LAL","Lakers",2016,104.688888888889,39.2333333333333,87.3,44.9408171057656,9.04444444444444,26.0555555555556,34.7121535181237,17.1777777777778,23.1,74.3626743626744,21.0333333333333,11.2333333333333,32.1666666666667,43.4,8.36666666666667,3.88888888888889,14.7222222222222
"215","LAL","Lakers",2017,107.465909090909,40.5113636363636,87.9659090909091,46.0534814623434,9.79545454545454,28.8068181818182,34.0039447731755,16.6477272727273,23.3295454545455,71.3589868485144,23.8295454545455,10.5113636363636,35.7386363636364,46.25,7.95454545454546,4.64772727272727,15.6022727272727
"216","LAL","Lakers",2018,111.818181818182,42.375,90.1136363636364,47.0239596469105,10.1136363636364,30.375,33.2959221848111,16.9545454545455,24.0795454545455,70.410571024068,25.5681818181818,10.0113636363636,36.4204545454545,46.4318181818182,7.63636363636364,5.40909090909091,15.5568181818182
"217","LAL","Lakers",2019,113,41.8118811881188,87.0693069306931,48.0213782124176,11.1485148514851,31.7722772277228,35.0888127142412,18.2277227722772,24.8514851485149,73.3466135458167,25.3861386138614,10.6831683168317,34.6435643564356,45.3267326732673,8.61386138613861,6.17821782178218,14.950495049505
"218","LAL","Lakers",2020,110.132530120482,40.6024096385542,87,46.6694363661543,11.1807228915663,31.5180722891566,35.474006116208,17.7469879518072,23.9759036144578,74.0201005025125,24.578313253012,9.67469879518072,35.0481927710843,44.7228915662651,7.97590361445783,5.24096385542169,14.7590361445783
"219","LAL","Lakers",2021,111.511363636364,41.3295454545455,88.7272727272727,46.5804303278688,11.9545454545455,34.4659090909091,34.6851302340917,16.8977272727273,23.125,73.0712530712531,23.875,9.5,34.6931818181818,44.1931818181818,7.72727272727273,5.18181818181818,14.2840909090909
"220","LAL","Lakers",2022,113.108108108108,41.027027027027,88.4054054054054,46.4078263527973,10.0810810810811,31.2972972972973,32.2107081174439,20.972972972973,26.7297297297297,78.4630940343782,24.2432432432432,9.10810810810811,36.027027027027,45.1351351351351,6.81081081081081,5.2972972972973,14.8378378378378
"221","MIA","Heat",2003,89.421052631579,32.9052631578947,77.7789473684211,42.3061307348762,5.61052631578947,16.1157894736842,34.8138471587198,18,23.6631578947368,76.067615658363,18.7052631578947,11.4526315789474,30.0526315789474,41.5052631578947,7.24210526315789,3.85263157894737,13.1684210526316
"222","MIA","Heat",2004,100.896907216495,37.4432989690722,76.8556701030928,48.7189805499665,5.82474226804124,15.3814432989691,37.8686327077748,20.1855670103093,30.0515463917526,67.1698113207547,21.3917525773196,10.4123711340206,32.340206185567,42.7525773195876,6.24742268041237,5.77319587628866,13.4639175257732
"223","MIA","Heat",2005,99.0952380952381,36.5714285714286,76.3904761904762,47.8743298840543,6.12380952380952,17.9047619047619,34.2021276595745,19.8285714285714,28.7714285714286,68.9175769612711,19.9428571428571,10.2571428571429,32.6,42.8571428571429,6.5047619047619,5.20952380952381,14.1619047619048
"224","MIA","Heat",2006,94.3488372093023,35.4883720930233,76.593023255814,46.3336875664187,6.3953488372093,18.6860465116279,34.2252644679527,16.9767441860465,24.7441860465116,68.609022556391,20.3720930232558,9.87209302325581,30.6860465116279,40.5581395348837,6.87209302325581,5.38372093023256,13.953488372093
"225","MIA","Heat",2007,91.3536585365854,34.2439024390244,77.2682926829268,44.3181818181818,5.98780487804878,16.7439024390244,35.7611070648216,16.8780487804878,23.2073170731707,72.7272727272727,20.0487804878049,9.0609756097561,28.5609756097561,37.6219512195122,7.18292682926829,4.32926829268293,14.0365853658537
"226","MIA","Heat",2008,97.5056179775281,36.5505617977528,80.1460674157303,45.6049348100378,7.10112359550562,19.8988764044944,35.6860530773574,17.3033707865169,22.7977528089888,75.8994578610153,19.9550561797753,10,29.438202247191,39.438202247191,7.79775280898876,5.51685393258427,11.9775280898876
"227","MIA","Heat",2009,96,36.2298850574713,79.3563218390805,45.6546929316338,6.06896551724138,17.4367816091954,34.8055372445616,17.4712643678161,23.264367816092,75.098814229249,18.8045977011494,10.5977011494253,30.9655172413793,41.5632183908046,7.35632183908046,5.54022988505747,12.5402298850575
"228","MIA","Heat",2010,100.165048543689,36.0776699029126,76.1165048543689,47.3979591836735,6.51456310679612,18,36.1920172599784,21.495145631068,27.8834951456311,77.0891364902507,19.2718446601942,9.7378640776699,32.1844660194175,41.9223300970874,6.76699029126214,5.40776699029126,13.1165048543689
"229","MIA","Heat",2011,98.1910112359551,36.5168539325843,78.2134831460674,46.6886941531389,5.92134831460674,16.6516853932584,35.5600539811066,19.2359550561798,25.1123595505618,76.5995525727069,19.314606741573,10.3370786516854,30.9662921348315,41.3033707865169,8.46067415730337,5.26966292134831,14.0786516853933
"230","MIA","Heat",2012,101.619047619048,37.8285714285714,77.2380952380952,48.9765721331689,8.51428571428571,21.6571428571429,39.3139841688654,17.447619047619,23.0571428571429,75.671210243701,22.5047619047619,8.56190476190476,29.9333333333333,38.4952380952381,8.58095238095238,5.39047619047619,13.1142857142857
"231","MIA","Heat",2013,101.225490196078,37.7450980392157,75.6372549019608,49.9027867790019,8.34313725490196,22.5392156862745,37.016093953893,17.3921568627451,22.7843137254902,76.3339070567986,21.6862745098039,7.31372549019608,29,36.3137254901961,8.61764705882353,4.35294117647059,13.6274509803922
"232","MIA","Heat",2014,95.4777777777778,35.2777777777778,77.2666666666667,45.6571757262007,6.92222222222222,20.5333333333333,33.7121212121212,18,24.2444444444444,74.243813015582,19.8333333333333,9.06666666666667,30.0555555555556,39.1222222222222,8.14444444444444,4.56666666666667,14.0111111111111
"233","MIA","Heat",2015,99.3173076923077,37.8557692307692,81.5480769230769,46.4214125692725,6.22115384615385,18.5384615384615,33.5580912863071,17.3846153846154,23.3076923076923,74.5874587458746,20.1923076923077,9.81730769230769,34.5480769230769,44.3653846153846,6.60576923076923,6.27884615384615,13.2596153846154
"234","MIA","Heat",2016,103.288888888889,39.0555555555556,85.5555555555556,45.6493506493507,9.88888888888889,27.0666666666667,36.5353037766831,15.2888888888889,21.7888888888889,70.1682814890362,21.3222222222222,10.4222222222222,33.3,43.7222222222222,7.28888888888889,5.78888888888889,12.8222222222222
"235","MIA","Heat",2017,103.139784946237,38.5591397849462,85.1290322580645,45.2949349501074,10.8602150537634,30.4086021505376,35.7142857142857,15.1612903225806,20.4623655913978,74.0935365212822,22.6559139784946,9.27956989247312,34.1290322580645,43.4086021505376,7.68817204301075,5.44086021505376,14.0215053763441
"236","MIA","Heat",2018,106.181818181818,39.6022727272727,88.1363636363636,44.9329551315111,11.2954545454545,32.4886363636364,34.767401189227,15.6818181818182,22.4545454545455,69.8380566801619,24.0568181818182,11.2840909090909,35.1818181818182,46.4659090909091,7.84090909090909,5.46590909090909,14.3863636363636
"237","MIA","Heat",2019,111.539215686275,39.1764705882353,84.0294117647059,46.6223311165558,13.2549019607843,35.6372549019608,37.1939477303989,19.9313725490196,25.1176470588235,79.352068696331,25.7450980392157,8.27450980392157,35.4313725490196,43.7058823529412,7.37254901960784,4.35294117647059,13.9607843137255
"238","MIA","Heat",2020,109.589743589744,39.7692307692308,85.5641025641026,46.4788732394366,13.2435897435897,37.1666666666667,35.6329768885823,16.8076923076923,21.3461538461538,78.7387387387387,26.5384615384615,8.07692307692308,34.1923076923077,42.2692307692308,8,3.98717948717949,13.8076923076923
"239","MIA","Heat",2021,109.075471698113,39.3584905660377,85.1320754716981,46.2322695035461,13.1415094339623,35.7169811320755,36.7934495509773,17.2169811320755,21.3962264150943,80.4673721340388,24.7641509433962,10,33.5094339622642,43.5094339622642,7.60377358490566,3.39622641509434,13.7358490566038
"240","MIA","Heat",2022,108.756756756757,38.8108108108108,86.4324324324324,44.9030644152595,12.7837837837838,37.2162162162162,34.3500363108206,18.3513513513514,22.4594594594595,81.7087845968712,24.4054054054054,9.56756756756757,31.8918918918919,41.4594594594595,8.37837837837838,3.35135135135135,13.5135135135135
"241","MIL","Bucks",2003,97.3218390804598,36,80.9080459770115,44.4949566699815,4.88505747126437,13.9885057471264,34.9219391947412,20.4367816091954,26.4367816091954,77.304347826087,22.7011494252874,11.6781609195402,30.367816091954,42.0459770114943,6.83908045977011,4.64367816091954,13.1609195402299
"242","MIL","Bucks",2004,97.1585365853659,36.1219512195122,80.0975609756098,45.0974421437272,3.9390243902439,11.2317073170732,35.0705754614549,20.9756097560976,27.1829268292683,77.1646478241364,20.890243902439,11.9878048780488,29.280487804878,41.2682926829268,6.42682926829268,3.52439024390244,13.2682926829268
"243","MIL","Bucks",2005,97.7931034482759,36.3793103448276,80.0804597701149,45.4284483995981,6.1264367816092,16.0574712643678,38.1531853972799,18.9080459770115,25.5402298850575,74.032403240324,21.5402298850575,11.2873563218391,29.6551724137931,40.9425287356322,7.20689655172414,3.24137931034483,13.9310344827586
